          136          227      0    12.00000000000000     
 -0.498341412052121D-01  0.000000000000000D+00  0.000000000000000D+00
  0.498341412052121D-01  0.000000000000000D+00  0.000000000000000D+00
  0.148682914129441D+00  0.000000000000000D+00  0.000000000000000D+00
  0.245906283571928D+00  0.000000000000000D+00  0.000000000000000D+00
  0.341531256649337D+00  0.000000000000000D+00  0.000000000000000D+00
  0.435584396469069D+00  0.000000000000000D+00  0.000000000000000D+00
  0.528091829508067D+00  0.000000000000000D+00  0.000000000000000D+00
  0.619079252870341D+00  0.000000000000000D+00  0.000000000000000D+00
  0.708571941425217D+00  0.000000000000000D+00  0.000000000000000D+00
  0.796594754828298D+00  0.000000000000000D+00  0.000000000000000D+00
  0.883172144427078D+00  0.000000000000000D+00  0.000000000000000D+00
  0.968328160053145D+00  0.000000000000000D+00  0.000000000000000D+00
  0.105208645670285D+01  0.000000000000000D+00  0.000000000000000D+00
  0.113447030110828D+01  0.000000000000000D+00  0.000000000000000D+00
  0.121550257820039D+01  0.000000000000000D+00  0.000000000000000D+00
  0.129520579746609D+01  0.000000000000000D+00  0.000000000000000D+00
  0.137360209920101D+01  0.000000000000000D+00  0.000000000000000D+00
  0.145071326065972D+01  0.000000000000000D+00  0.000000000000000D+00
  0.152656070210514D+01  0.000000000000000D+00  0.000000000000000D+00
  0.160116549275869D+01  0.000000000000000D+00  0.000000000000000D+00
  0.167454835665307D+01  0.000000000000000D+00  0.000000000000000D+00
  0.174672967838898D+01  0.000000000000000D+00  0.000000000000000D+00
  0.181772950879771D+01  0.000000000000000D+00  0.000000000000000D+00
  0.188756757051091D+01  0.000000000000000D+00  0.000000000000000D+00
  0.195626326343922D+01  0.000000000000000D+00  0.000000000000000D+00
  0.202383567016131D+01  0.000000000000000D+00  0.000000000000000D+00
  0.209030356122463D+01  0.000000000000000D+00  0.000000000000000D+00
  0.215568540035966D+01  0.000000000000000D+00  0.000000000000000D+00
  0.221999934960880D+01  0.000000000000000D+00  0.000000000000000D+00
  0.228326327437149D+01  0.000000000000000D+00  0.000000000000000D+00
  0.234549474836695D+01  0.000000000000000D+00  0.000000000000000D+00
  0.240671105851591D+01  0.000000000000000D+00  0.000000000000000D+00
  0.246692920974257D+01  0.000000000000000D+00  0.000000000000000D+00
  0.252616592969839D+01  0.000000000000000D+00  0.000000000000000D+00
